node1ID node2ID branchID x1 y1 z1 x2 y2 z2 radius time age type organ parent_node_id 
0 2 2 0.0000 0.0000 0.0000 0.1025 0.0898 0.4811 0.2000 0.5129 18.0000 1 3 2  
0 74 3 0.0000 0.0000 0.0000 0.1387 -0.0065 0.4803 0.2000 0.5129 15.0000 4 3 3  
0 144 4 0.0000 0.0000 0.0000 -0.1240 0.0357 0.4831 0.2000 0.5129 14.0000 4 3 4  
0 205 5 0.0000 0.0000 0.0000 -0.1050 -0.0597 0.4852 0.2000 0.5129 13.0000 4 3 5  
2 3 2 0.1025 0.0898 0.4811 0.2386 0.1968 0.9501 0.2000 1.0536 18.0000 1 3 2  
74 75 3 0.1387 -0.0065 0.4803 0.3157 -0.0190 0.9478 0.2000 1.0536 15.0000 4 3 3  
144 145 4 -0.1240 0.0357 0.4831 -0.2717 0.1138 0.9543 0.2000 1.0536 14.0000 4 3 4  
205 206 5 -0.1050 -0.0597 0.4852 -0.2341 -0.1210 0.9643 0.2000 1.0536 13.0000 4 3 5  
3 20 6 0.2386 0.1968 0.9501 0.3621 0.2280 1.9420 0.2000 2.1137 16.9464 3 3 6  
11 38 7 2.1235 1.4940 3.7572 2.7433 1.6807 4.5194 0.2000 2.1137 16.9464 3 3 7  
19 56 8 4.9734 3.5303 4.6790 5.4985 4.3665 4.8374 0.2000 2.1137 16.9464 3 3 8  
75 90 18 0.3157 -0.0190 0.9478 0.4044 0.0308 1.9426 0.2000 2.1137 13.9464 3 3 18  
82 108 19 2.4061 -0.2643 3.5427 2.9512 -0.1015 4.3650 0.2000 2.1137 13.9464 3 3 19  
89 126 20 5.5365 -0.7907 4.5850 6.4486 -0.9429 4.9658 0.2000 2.1137 13.9464 3 3 20  
145 160 30 -0.2717 0.1138 0.9543 -0.4121 0.2673 1.9324 0.2000 2.1137 12.9464 3 3 30  
152 175 31 -1.6584 1.6019 3.4356 -2.1430 2.1515 4.1162 0.2000 2.1137 12.9464 3 3 31  
159 190 32 -3.5034 4.0976 4.3330 -4.1860 4.8283 4.3468 0.2000 2.1137 12.9464 3 3 32  
206 221 42 -0.2341 -0.1210 0.9643 -0.2999 -0.2118 1.9580 0.2000 2.1137 11.9464 3 3 42  
213 236 43 -1.5721 -0.5412 3.7563 -2.1187 -0.5067 4.5930 0.2000 2.1137 11.9464 3 3 43  
