node1ID node2ID branchID x1 y1 z1 x2 y2 z2 radius time age type organ parent_node_id 
0 2 2 0.0000 0.0000 0.0000 0.1025 0.0898 0.4811 0.2000 0.5129 11.0000 1 3 2  
0 52 3 0.0000 0.0000 0.0000 0.1387 -0.0065 0.4803 0.2000 0.5129 8.0000 4 3 3  
0 91 4 0.0000 0.0000 0.0000 -0.1240 0.0357 0.4831 0.2000 0.5129 7.0000 4 3 4  
0 128 5 0.0000 0.0000 0.0000 -0.1050 -0.0597 0.4852 0.2000 0.5129 6.0000 4 3 5  
2 3 2 0.1025 0.0898 0.4811 0.2386 0.1968 0.9501 0.2000 1.0536 11.0000 1 3 2  
52 53 3 0.1387 -0.0065 0.4803 0.3157 -0.0190 0.9478 0.2000 1.0536 8.0000 4 3 3  
91 92 4 -0.1240 0.0357 0.4831 -0.2717 0.1138 0.9543 0.2000 1.0536 7.0000 4 3 4  
128 129 5 -0.1050 -0.0597 0.4852 -0.2341 -0.1210 0.9643 0.2000 1.0536 6.0000 4 3 5  
3 16 6 0.2386 0.1968 0.9501 0.3621 0.2280 1.9420 0.2000 2.1137 9.9464 3 3 6  
9 28 7 1.5790 1.1223 3.2419 2.0773 1.2421 4.1006 0.2000 2.1137 9.9464 3 3 7  
15 40 8 3.6054 2.5783 4.5377 4.0152 3.3681 4.9942 0.2000 2.1137 9.9464 3 3 8  
53 64 18 0.3157 -0.0190 0.9478 0.4044 0.0308 1.9426 0.2000 2.1137 6.9464 3 3 18  
58 73 19 1.5553 -0.1520 2.8091 1.9579 0.0337 3.7054 0.2000 2.1137 6.9464 3 3 19  
63 82 20 3.4202 -0.4201 4.0212 4.1656 -0.5269 4.6792 0.2000 2.1137 6.9464 3 3 20  
92 101 30 -0.2717 0.1138 0.9543 -0.4121 0.2673 1.9324 0.2000 2.1137 5.9464 3 3 30  
96 110 31 -1.0582 0.8345 2.6313 -1.6585 1.3217 3.2655 0.2000 2.1137 5.9464 3 3 31  
100 119 32 -2.0284 2.1171 3.8020 -2.6692 2.7626 4.2175 0.2000 2.1137 5.9464 3 3 32  
129 138 42 -0.2341 -0.1210 0.9643 -0.2999 -0.2118 1.9580 0.2000 2.1137 4.9464 3 3 42  
133 147 43 -0.8765 -0.3488 2.5800 -1.2908 -0.3049 3.4891 0.2000 2.1137 4.9464 3 3 43  
137 156 44 -1.8274 -0.5983 4.0322 -2.4856 -0.5432 4.7829 0.2000 2.1137 4.9464 3 3 44  
3 4 2 0.2386 0.1968 0.9501 0.4071 0.3209 1.4042 0.2000 2.4875 11.0000 1 3 2  
