node1ID node2ID branchID x1 y1 z1 x2 y2 z2 radius time age type organ parent_node_id 
104 105 21 0.8235 0.0212 2.8505 1.4415 0.1310 3.6289 0.0160 6.6741 16.8863 1 4 21  
109 110 22 0.5438 0.3909 6.2880 0.4641 0.9837 7.0894 0.0160 6.6741 16.8863 1 4 22  
127 128 25 5.2185 -0.5358 8.2941 5.6721 -1.2528 8.8235 0.0160 6.6741 16.8863 1 4 25  
150 151 29 14.0650 -1.0434 8.3239 14.8297 -0.5457 8.7330 0.0160 6.6741 16.8863 1 4 29  
176 177 33 -0.8594 0.4024 2.8165 -1.6108 0.3598 3.4751 0.0160 6.6741 15.8863 1 4 33  
181 182 34 -1.2568 1.1998 6.0108 -1.8725 1.5610 6.7111 0.0160 6.6741 15.8863 1 4 34  
199 200 37 -4.8714 5.0475 6.5856 -5.6402 5.6631 6.7588 0.0160 6.6741 15.8863 1 4 37  
204 205 38 -6.4576 7.0854 8.7014 -6.6578 8.0536 8.8515 0.0160 6.6741 15.8863 1 4 38  
217 218 40 -6.9986 9.0995 4.1877 -7.4188 9.9834 3.9826 0.0160 6.6741 15.8863 1 4 40  
222 223 41 -9.7219 11.0146 4.9919 -10.5892 11.4808 4.8177 0.0160 6.6741 15.8863 1 4 41  
246 247 45 -0.5893 -0.1413 2.9126 -1.0681 -0.0388 3.7845 0.0160 6.6741 14.8863 1 4 45  
251 252 46 -1.0883 -0.6057 6.0452 -1.8439 -0.9123 6.6241 0.0160 6.6741 14.8863 1 4 46  
282 283 51 -6.0875 -0.8924 7.1629 -6.8837 -0.2893 7.1148 0.0160 6.6741 14.8863 1 4 51  
287 288 52 -8.8717 -0.8582 8.8873 -9.8639 -0.7460 8.9412 0.0160 6.6741 14.8863 1 4 52  
292 293 53 -11.6714 -0.5441 10.3891 -12.5493 -0.0657 10.3669 0.0160 6.6741 14.8863 1 4 53  
6 7 2 0.8358 0.6196 2.2560 1.0923 0.7936 2.6483 0.2000 7.4515 22.0000 1 3 2  
14 15 2 3.4129 2.4226 4.5289 3.7938 2.7173 4.6633 0.2000 7.4515 22.0000 1 3 2  
87 88 3 1.0639 -0.0934 2.2419 1.3800 -0.1303 2.6275 0.2000 7.4515 19.0000 4 3 3  
95 96 3 4.0774 -0.5254 4.3134 4.5572 -0.6096 4.4260 0.2000 7.4515 19.0000 4 3 3  
159 160 4 -0.8373 0.5956 2.2516 -1.0582 0.8345 2.6313 0.2000 7.4515 18.0000 4 3 4  
167 168 4 -2.7171 3.0045 4.1484 -3.0106 3.3984 4.2418 0.2000 7.4515 18.0000 4 3 4  
231 232 5 -0.7629 -0.3143 2.3533 -0.9848 -0.3818 2.7963 0.2000 7.4515 17.0000 4 3 5  
238 239 5 -2.7521 -0.8192 5.1669 -3.1122 -0.8974 5.5048 0.2000 7.4515 17.0000 4 3 5  
7 8 2 1.0923 0.7936 2.6483 1.3743 0.9839 3.0147 0.2000 9.4875 22.0000 1 3 2  
15 16 2 3.7938 2.7173 4.6633 4.1903 3.0061 4.7603 0.2000 9.4875 22.0000 1 3 2  
88 89 3 1.3800 -0.1303 2.6275 1.7260 -0.1732 2.9859 0.2000 9.4875 19.0000 4 3 3  
96 97 3 4.5572 -0.6096 4.4260 5.0436 -0.6997 4.4986 0.2000 9.4875 19.0000 4 3 3  
160 161 4 -1.0582 0.8345 2.6313 -1.2900 1.1098 2.9784 0.2000 9.4875 18.0000 4 3 4  
168 169 4 -3.0106 3.3984 4.2418 -3.2981 3.8039 4.2962 0.2000 9.4875 18.0000 4 3 4  
232 233 5 -0.9848 -0.3818 2.7963 -1.2286 -0.4508 3.2273 0.2000 9.4875 17.0000 4 3 5  
239 240 5 -3.1122 -0.8974 5.5048 -3.4888 -0.9772 5.8240 0.2000 9.4875 17.0000 4 3 5  
36 37 11 -0.6991 0.2019 10.5609 -1.6414 0.0836 10.8741 0.0160 9.5141 19.8863 1 4 11  
146 147 28 12.2313 -0.5361 6.2590 13.0964 -0.1194 5.9799 0.0160 9.5141 16.8863 1 4 28  
187 188 35 -2.7225 2.2697 9.5784 -3.4370 2.9084 9.8639 0.0160 9.5141 15.8863 1 4 35  
213 214 39 -5.8482 6.9229 3.4920 -6.1873 7.6011 2.8400 0.0160 9.5141 15.8863 1 4 39  
257 258 47 -1.6997 -1.5611 10.0280 -2.2252 -2.1780 10.6140 0.0160 9.5141 14.8863 1 4 47  
51 52 13 6.4408 3.2461 8.5632 7.3356 3.6724 8.6956 0.0160 9.5141 19.8863 1 4 13  
72 73 16 9.1348 8.8866 6.4471 9.7411 9.6654 6.2858 0.0160 9.5141 19.8863 1 4 16  
78 79 17 10.5991 11.2968 8.8085 11.2999 11.9987 8.9357 0.0160 9.5141 19.8863 1 4 17  
105 106 21 1.4415 0.1310 3.6289 2.2948 0.1497 4.1501 0.0160 9.5141 16.8863 1 4 21  
133 134 26 7.0144 1.6458 12.0984 7.8685 2.0287 12.4503 0.0160 9.5141 16.8863 1 4 26  
141 142 27 9.1928 -0.9211 4.5948 10.0853 -0.6386 4.2432 0.0160 9.5141 16.8863 1 4 27  
151 152 29 14.8297 -0.5457 8.7330 15.5200 0.1235 9.0080 0.0160 9.5141 16.8863 1 4 29  
182 183 34 -1.8725 1.5610 6.7111 -2.7214 1.8114 7.1767 0.0160 9.5141 15.8863 1 4 34  
195 196 36 -3.5197 3.9666 4.7557 -4.3370 4.4936 4.5226 0.0160 9.5141 15.8863 1 4 36  
200 201 37 -5.6402 5.6631 6.7588 -6.4224 6.2111 6.4624 0.0160 9.5141 15.8863 1 4 37  
218 219 40 -7.4188 9.9834 3.9826 -7.4575 10.8348 3.4595 0.0160 9.5141 15.8863 1 4 40  
247 248 45 -1.0681 -0.0388 3.7845 -1.5939 0.2614 4.5804 0.0160 9.5141 14.8863 1 4 45  
24 25 9 -0.2708 1.3121 3.4168 -0.5725 2.1632 3.8465 0.0160 9.5141 19.8863 1 4 9  
30 31 10 -0.2403 0.5675 7.2685 -0.9387 0.9331 7.8837 0.0160 9.5141 19.8863 1 4 10  
45 46 12 4.3751 1.9124 6.0296 5.3143 1.7150 6.3107 0.0160 9.5141 19.8863 1 4 12  
57 58 14 7.8569 2.1654 12.1349 8.7438 2.0313 12.5771 0.0160 9.5141 19.8863 1 4 14  
66 67 15 6.7615 6.4314 4.8449 6.8498 7.2596 4.2915 0.0160 9.5141 19.8863 1 4 15  
110 111 22 0.4641 0.9837 7.0894 0.0759 1.7114 7.6548 0.0160 9.5141 16.8863 1 4 22  
115 116 23 -0.3514 0.5270 10.4384 -1.2046 0.6206 10.9515 0.0160 9.5141 16.8863 1 4 23  
123 124 24 4.8681 0.6450 5.4264 5.5587 1.3537 5.5709 0.0160 9.5141 16.8863 1 4 24  
128 129 25 5.6721 -1.2528 8.8235 6.3120 -2.0099 8.9546 0.0160 9.5141 16.8863 1 4 25  
177 178 33 -1.6108 0.3598 3.4751 -2.4267 0.1446 4.0117 0.0160 9.5141 15.8863 1 4 33  
205 206 38 -6.6578 8.0536 8.8515 -6.9280 9.0115 8.7549 0.0160 9.5141 15.8863 1 4 38  
223 224 41 -10.5892 11.4808 4.8177 -11.3578 11.7034 4.2179 0.0160 9.5141 15.8863 1 4 41  
252 253 46 -1.8439 -0.9123 6.6241 -2.5975 -1.4473 7.0061 0.0160 9.5141 14.8863 1 4 46  
265 266 48 -3.9012 -0.2993 6.0712 -4.8455 -0.1598 6.3692 0.0160 9.5141 14.8863 1 4 48  
270 271 49 -5.3963 -1.0704 8.9499 -6.1397 -1.5550 9.4109 0.0160 9.5141 14.8863 1 4 49  
275 276 50 -7.7207 -0.5643 11.0642 -8.7172 -0.5756 10.9813 0.0160 9.5141 14.8863 1 4 50  
283 284 51 -6.8837 -0.2893 7.1148 -7.7123 0.1958 6.8353 0.0160 9.5141 14.8863 1 4 51  
288 289 52 -9.8639 -0.7460 8.9412 -10.8156 -0.7021 8.6375 0.0160 9.5141 14.8863 1 4 52  
293 294 53 -12.5493 -0.0657 10.3669 -13.4467 0.1803 10.0007 0.0160 9.5141 14.8863 1 4 53  
8 9 2 1.3743 0.9839 3.0147 1.6792 1.1900 3.3532 0.2000 12.4875 22.0000 1 3 2  
16 17 2 4.1903 3.0061 4.7603 4.5986 3.2888 4.8186 0.2000 12.4875 22.0000 1 3 2  
89 90 3 1.7260 -0.1732 2.9859 2.0996 -0.2221 3.3145 0.2000 12.4875 19.0000 4 3 3  
97 98 3 5.0436 -0.6997 4.4986 5.5333 -0.7954 4.5308 0.2000 12.4875 19.0000 4 3 3  
161 162 4 -1.2900 1.1098 2.9784 -1.5291 1.4194 3.2898 0.2000 12.4875 18.0000 4 3 4  
169 170 4 -3.2981 3.8039 4.2962 -3.5796 4.2168 4.3109 0.2000 12.4875 18.0000 4 3 4  
240 241 5 -3.4888 -0.9772 5.8240 -3.8807 -1.0586 6.1236 0.2000 12.4875 17.0000 4 3 5  
233 234 5 -1.2286 -0.4508 3.2273 -1.4937 -0.5214 3.6453 0.2000 12.4875 17.0000 4 3 5  
147 148 28 13.0964 -0.1194 5.9799 13.8535 0.3694 5.5465 0.0160 12.9255 16.8863 1 4 28  
31 32 10 -0.9387 0.9331 7.8837 -1.7807 1.3321 8.2469 0.0160 12.9255 19.8863 1 4 10  
37 38 11 -1.6414 0.0836 10.8741 -2.6323 0.1726 10.7730 0.0160 12.9255 19.8863 1 4 11  
67 68 15 6.8498 7.2596 4.2915 7.1331 7.6961 3.4376 0.0160 12.9255 19.8863 1 4 15  
73 74 16 9.7411 9.6654 6.2858 10.1306 10.4372 5.7833 0.0160 12.9255 19.8863 1 4 16  
106 107 21 2.2948 0.1497 4.1501 3.2570 0.3051 4.3739 0.0160 12.9255 16.8863 1 4 21  
111 112 22 0.0759 1.7114 7.6548 -0.2161 2.6395 7.8859 0.0160 12.9255 16.8863 1 4 22  
124 125 24 5.5587 1.3537 5.5709 6.0580 2.1932 5.3566 0.0160 12.9255 16.8863 1 4 24  
142 143 27 10.0853 -0.6386 4.2432 10.8766 -0.6662 3.6324 0.0160 12.9255 16.8863 1 4 27  
152 153 29 15.5200 0.1235 9.0080 16.3453 0.6856 9.0635 0.0160 12.9255 16.8863 1 4 29  
183 184 34 -2.7214 1.8114 7.1767 -3.6449 1.9703 7.5257 0.0160 12.9255 15.8863 1 4 34  
188 189 35 -3.4370 2.9084 9.8639 -4.3472 3.3181 9.9245 0.0160 12.9255 15.8863 1 4 35  
201 202 37 -6.4224 6.2111 6.4624 -7.1400 6.6771 5.9447 0.0160 12.9255 15.8863 1 4 37  
214 215 39 -6.1873 7.6011 2.8400 -6.4552 8.2355 2.1149 0.0160 12.9255 15.8863 1 4 39  
219 220 40 -7.4575 10.8348 3.4595 -7.4958 11.5582 2.7702 0.0160 12.9255 15.8863 1 4 40  
258 259 47 -2.2252 -2.1780 10.6140 -2.9647 -2.6832 11.0588 0.0160 12.9255 14.8863 1 4 47  
284 285 51 -7.7123 0.1958 6.8353 -8.4053 0.6320 6.2613 0.0160 12.9255 14.8863 1 4 51  
52 53 13 7.3356 3.6724 8.6956 8.3068 3.8451 8.5318 0.0160 12.9255 19.8863 1 4 13  
58 59 14 8.7438 2.0313 12.5771 9.6600 1.6491 12.6973 0.0160 12.9255 19.8863 1 4 14  
79 80 17 11.2999 11.9987 8.9357 12.0314 12.6750 8.8495 0.0160 12.9255 19.8863 1 4 17  
116 117 23 -1.2046 0.6206 10.9515 -2.1108 0.7050 11.3657 0.0160 12.9255 16.8863 1 4 23  
129 130 25 6.3120 -2.0099 8.9546 7.0907 -2.6115 8.7765 0.0160 12.9255 16.8863 1 4 25  
134 135 26 7.8685 2.0287 12.4503 8.7255 2.5393 12.3799 0.0160 12.9255 16.8863 1 4 26  
178 179 33 -2.4267 0.1446 4.0117 -3.3063 -0.2860 4.2139 0.0160 12.9255 15.8863 1 4 33  
196 197 36 -4.3370 4.4936 4.5226 -5.1357 4.8047 4.0075 0.0160 12.9255 15.8863 1 4 36  
206 207 38 -6.9280 9.0115 8.7549 -7.2981 9.8596 8.3756 0.0160 12.9255 15.8863 1 4 38  
224 225 41 -11.3578 11.7034 4.2179 -12.0251 11.9632 3.5199 0.0160 12.9255 15.8863 1 4 41  
248 249 45 -1.5939 0.2614 4.5804 -2.2946 0.5103 5.2490 0.0160 12.9255 14.8863 1 4 45  
253 254 46 -2.5975 -1.4473 7.0061 -3.3877 -2.0190 7.2267 0.0160 12.9255 14.8863 1 4 46  
266 267 48 -4.8455 -0.1598 6.3692 -5.7774 0.0007 6.0437 0.0160 12.9255 14.8863 1 4 48  
271 272 49 -6.1397 -1.5550 9.4109 -6.9433 -2.1236 9.5869 0.0160 12.9255 14.8863 1 4 49  
276 277 50 -8.7172 -0.5756 10.9813 -9.6384 -0.6670 10.6031 0.0160 12.9255 14.8863 1 4 50  
25 26 9 -0.5725 2.1632 3.8465 -0.7760 3.1315 3.9912 0.0160 12.9255 19.8863 1 4 9  
46 47 12 5.3143 1.7150 6.3107 6.2924 1.5093 6.2799 0.0160 12.9255 19.8863 1 4 12  
289 290 52 -10.8156 -0.7021 8.6375 -11.5202 -0.4077 7.9919 0.0160 12.9255 14.8863 1 4 52  
294 295 53 -13.4467 0.1803 10.0007 -14.3008 0.1751 9.4807 0.0160 12.9255 14.8863 1 4 53  
171 172 4 -3.8551 4.6333 4.2852 -3.9486 4.7777 4.2623 0.2000 15.6252 18.0000 4 3 4  
241 242 5 -3.8807 -1.0586 6.1236 -4.2871 -1.1414 6.4028 0.2000 15.6252 17.0000 4 3 5  
163 164 4 -1.7713 1.7611 3.5628 -1.8605 1.8846 3.6458 0.2000 16.0471 18.0000 4 3 4  
234 235 5 -1.4937 -0.5214 3.6453 -1.7793 -0.5936 4.0493 0.2000 16.0471 17.0000 4 3 5  
243 244 42 -0.2999 -0.2118 1.9580 -0.6286 -0.5278 5.1606 0.2000 16.4861 15.9464 3 3 42  
244 245 42 -0.6286 -0.5278 5.1606 -0.9666 -0.8125 8.3652 0.2000 16.4861 15.9464 3 3 42  
261 262 43 -2.3259 -0.5590 4.8860 -4.1011 -0.4158 7.5865 0.2000 16.4861 15.9464 3 3 43  
262 263 43 -4.1011 -0.4158 7.5865 -5.9729 -0.2953 10.2221 0.2000 16.4861 15.9464 3 3 43  
279 280 44 -5.1401 -1.1048 6.9235 -7.9588 -1.0089 8.5078 0.2000 16.4861 15.9464 3 3 44  
280 281 44 -7.9588 -1.0089 8.5078 -10.7811 -0.8818 10.0836 0.2000 16.4861 15.9464 3 3 44  
249 250 45 -2.2946 0.5103 5.2490 -3.1018 0.8373 5.6507 0.0160 17.0000 14.8863 1 4 45  
254 255 46 -3.3877 -2.0190 7.2267 -4.2616 -2.3994 7.1196 0.0160 17.0000 14.8863 1 4 46  
259 260 47 -2.9647 -2.6832 11.0588 -3.7777 -3.1567 11.2449 0.0160 17.0000 14.8863 1 4 47  
267 268 48 -5.7774 0.0007 6.0437 -6.5124 0.2465 5.4788 0.0160 17.0000 14.8863 1 4 48  
272 273 49 -6.9433 -2.1236 9.5869 -7.7438 -2.6505 9.6235 0.0160 17.0000 14.8863 1 4 49  
277 278 50 -9.6384 -0.6670 10.6031 -10.3677 -0.9619 10.0545 0.0160 17.0000 14.8863 1 4 50  
285 286 51 -8.4053 0.6320 6.2613 -8.7142 1.0568 5.4589 0.0160 17.0000 14.8863 1 4 51  
290 291 52 -11.5202 -0.4077 7.9919 -11.9803 -0.0144 7.2480 0.0160 17.0000 14.8863 1 4 52  
295 296 53 -14.3008 0.1751 9.4807 -15.0046 0.2069 8.8300 0.0160 17.0000 14.8863 1 4 53  
