node1ID node2ID branchID x1 y1 z1 x2 y2 z2 radius time age type organ parent_node_id 
0 2 2 0.0000 0.0000 0.0000 0.1025 0.0898 0.4811 0.2000 0.5129 7.0000 1 3 2  
0 39 3 0.0000 0.0000 0.0000 0.1387 -0.0065 0.4803 0.2000 0.5129 4.0000 4 3 3  
0 65 4 0.0000 0.0000 0.0000 -0.1240 0.0357 0.4831 0.2000 0.5129 3.0000 4 3 4  
0 80 5 0.0000 0.0000 0.0000 -0.1050 -0.0597 0.4852 0.2000 0.5129 2.0000 4 3 5  
2 3 2 0.1025 0.0898 0.4811 0.2386 0.1968 0.9501 0.2000 1.0536 7.0000 1 3 2  
39 40 3 0.1387 -0.0065 0.4803 0.3157 -0.0190 0.9478 0.2000 1.0536 4.0000 4 3 3  
65 66 4 -0.1240 0.0357 0.4831 -0.2717 0.1138 0.9543 0.2000 1.0536 3.0000 4 3 4  
80 81 5 -0.1050 -0.0597 0.4852 -0.2341 -0.1210 0.9643 0.2000 1.0536 2.0000 4 3 5  
81 82 5 -0.2341 -0.1210 0.9643 -0.3584 -0.1721 1.3478 0.2000 1.6327 2.0000 4 3 5  
82 83 5 -0.3584 -0.1721 1.3478 -0.5018 -0.2245 1.7244 0.2000 1.6327 2.0000 4 3 5  
3 12 6 0.2386 0.1968 0.9501 0.2178 0.1473 1.9487 0.2000 2.1137 5.9464 3 3 6  
7 21 7 1.0923 0.7936 2.6483 1.5825 0.9275 3.5095 0.2000 2.1137 5.9464 3 3 7  
11 30 8 2.3474 1.6488 3.9375 2.9850 2.1049 4.5584 0.2000 2.1137 5.9464 3 3 8  
40 47 18 0.3157 -0.0190 0.9478 0.5449 0.1127 1.9122 0.2000 2.1137 2.9464 3 3 18  
43 53 19 0.8642 -0.0717 1.9533 1.0814 -0.2046 2.9203 0.2000 2.1137 2.9464 3 3 19  
46 59 20 1.6372 -0.1660 2.7948 2.1435 0.1136 3.6106 0.2000 2.1137 2.9464 3 3 20  
66 71 30 -0.2717 0.1138 0.9543 -0.3744 0.2990 1.9316 0.2000 2.1137 1.9464 3 3 30  
68 74 31 -0.5534 0.3292 1.6658 -1.1411 0.6346 2.4150 0.2000 2.1137 1.9464 3 3 31  
70 77 32 -0.8907 0.6713 2.2992 -1.1810 1.0872 3.1611 0.2000 2.1137 1.9464 3 3 32  
67 68 4 -0.4413 0.2339 1.4091 -0.5534 0.3292 1.6658 0.2000 2.1150 3.0000 4 3 4  
69 70 4 -0.7600 0.5299 2.0745 -0.8907 0.6713 2.2992 0.2000 2.1150 3.0000 4 3 4  
3 4 2 0.2386 0.1968 0.9501 0.4071 0.3209 1.4042 0.2000 2.4875 7.0000 1 3 2  
7 8 2 1.0923 0.7936 2.6483 1.3743 0.9839 3.0147 0.2000 2.4875 7.0000 1 3 2  
40 41 3 0.3157 -0.0190 0.9478 0.5299 -0.0377 1.3992 0.2000 2.4875 4.0000 4 3 3  
43 44 3 0.8642 -0.0717 1.9533 1.1803 -0.1086 2.3389 0.2000 2.4875 4.0000 4 3 3  
66 67 4 -0.2717 0.1138 0.9543 -0.4413 0.2339 1.4091 0.2000 2.4875 3.0000 4 3 4  
68 69 4 -0.5534 0.3292 1.6658 -0.7600 0.5299 2.0745 0.2000 2.4875 3.0000 4 3 4  
47 48 18 0.5449 0.1127 1.9122 0.5935 0.1405 2.9106 0.2000 3.0000 2.9464 3 3 18  
48 49 18 0.5935 0.1405 2.9106 0.6018 0.1459 3.9106 0.2000 3.0000 2.9464 3 3 18  
53 54 19 1.0814 -0.2046 2.9203 1.1560 -0.0950 3.9115 0.2000 3.0000 2.9464 3 3 19  
54 55 19 1.1560 -0.0950 3.9115 1.1487 -0.0016 4.9071 0.2000 3.0000 2.9464 3 3 19  
59 60 20 2.1435 0.1136 3.6106 2.4974 0.2891 4.5293 0.2000 3.0000 2.9464 3 3 20  
60 61 20 2.4974 0.2891 4.5293 2.8149 0.4425 5.4651 0.2000 3.0000 2.9464 3 3 20  
71 72 30 -0.3744 0.2990 1.9316 -0.5174 0.4620 2.9078 0.2000 3.0000 1.9464 3 3 30  
72 73 30 -0.5174 0.4620 2.9078 -0.6630 0.6345 3.8820 0.2000 3.0000 1.9464 3 3 30  
74 75 31 -1.1411 0.6346 2.4150 -1.7292 0.9493 3.1601 0.2000 3.0000 1.9464 3 3 31  
75 76 31 -1.7292 0.9493 3.1601 -2.3526 1.2425 3.8849 0.2000 3.0000 1.9464 3 3 31  
77 78 32 -1.1810 1.0872 3.1611 -1.5120 1.4823 4.0179 0.2000 3.0000 1.9464 3 3 32  
