node1ID node2ID branchID x1 y1 z1 x2 y2 z2 radius time age type organ parent_node_id 
0 2 2 0.0000 0.0000 0.0000 0.1025 0.0898 0.4811 0.2000 0.5129 30.0000 1 3 2  
0 95 3 0.0000 0.0000 0.0000 0.1387 -0.0065 0.4803 0.2000 0.5129 27.0000 4 3 3  
0 187 4 0.0000 0.0000 0.0000 -0.1240 0.0357 0.4831 0.2000 0.5129 26.0000 4 3 4  
0 269 5 0.0000 0.0000 0.0000 -0.1050 -0.0597 0.4852 0.2000 0.5129 25.0000 4 3 5  
2 3 2 0.1025 0.0898 0.4811 0.2386 0.1968 0.9501 0.2000 1.0536 30.0000 1 3 2  
95 96 3 0.1387 -0.0065 0.4803 0.3157 -0.0190 0.9478 0.2000 1.0536 27.0000 4 3 3  
187 188 4 -0.1240 0.0357 0.4831 -0.2717 0.1138 0.9543 0.2000 1.0536 26.0000 4 3 4  
269 270 5 -0.1050 -0.0597 0.4852 -0.2341 -0.1210 0.9643 0.2000 1.0536 25.0000 4 3 5  
3 23 6 0.2386 0.1968 0.9501 0.3621 0.2280 1.9420 0.2000 2.1137 28.9464 3 3 6  
11 47 7 2.3465 1.6482 3.9368 2.9663 1.8349 4.6990 0.2000 2.1137 28.9464 3 3 7  
19 71 8 5.4695 3.8605 4.8444 5.9946 4.6967 5.0028 0.2000 2.1137 28.9464 3 3 8  
96 115 18 0.3157 -0.0190 0.9478 0.4044 0.0308 1.9426 0.2000 2.1137 25.9464 3 3 18  
104 139 19 2.9181 -0.3376 3.8735 3.5297 -0.1863 4.6501 0.2000 2.1137 25.9464 3 3 19  
112 163 20 6.7150 -1.0339 4.6034 7.6736 -1.2084 4.8285 0.2000 2.1137 25.9464 3 3 20  
188 206 30 -0.2717 0.1138 0.9543 -0.4121 0.2673 1.9324 0.2000 2.1137 24.9464 3 3 30  
196 227 31 -2.0277 2.1161 3.8014 -2.5404 2.7060 4.4253 0.2000 2.1137 24.9464 3 3 31  
204 248 32 -4.2910 5.2797 4.3748 -4.9530 6.0177 4.2435 0.2000 2.1137 24.9464 3 3 32  
