node1ID node2ID branchID x1 y1 z1 x2 y2 z2 radius time age type organ parent_node_id 
0 2 2 0.0000 0.0000 0.0000 0.1025 0.0898 0.4811 0.2000 0.5129 13.0000 1 3 2  
0 63 3 0.0000 0.0000 0.0000 0.1387 -0.0065 0.4803 0.2000 0.5129 10.0000 4 3 3  
0 113 4 0.0000 0.0000 0.0000 -0.1240 0.0357 0.4831 0.2000 0.5129 9.0000 4 3 4  
0 161 5 0.0000 0.0000 0.0000 -0.1050 -0.0597 0.4852 0.2000 0.5129 8.0000 4 3 5  
2 3 2 0.1025 0.0898 0.4811 0.2386 0.1968 0.9501 0.2000 1.0536 13.0000 1 3 2  
63 64 3 0.1387 -0.0065 0.4803 0.3157 -0.0190 0.9478 0.2000 1.0536 10.0000 4 3 3  
113 114 4 -0.1240 0.0357 0.4831 -0.2717 0.1138 0.9543 0.2000 1.0536 9.0000 4 3 4  
161 162 5 -0.1050 -0.0597 0.4852 -0.2341 -0.1210 0.9643 0.2000 1.0536 8.0000 4 3 5  
3 18 6 0.2386 0.1968 0.9501 0.3621 0.2280 1.9420 0.2000 2.1137 11.9464 3 3 6  
10 33 7 1.7686 1.2509 3.4378 2.3295 1.4043 4.2513 0.2000 2.1137 11.9464 3 3 7  
17 48 8 4.1035 2.9485 4.5826 4.5876 3.7609 4.9075 0.2000 2.1137 11.9464 3 3 8  
64 77 18 0.3157 -0.0190 0.9478 0.4044 0.0308 1.9426 0.2000 2.1137 8.9464 3 3 18  
70 89 19 1.8460 -0.1889 3.0914 2.3214 -0.0147 3.9538 0.2000 2.1137 8.9464 3 3 19  
76 101 20 4.1865 -0.5494 4.2568 5.0268 -0.6790 4.7832 0.2000 2.1137 8.9464 3 3 20  
114 125 30 -0.2717 0.1138 0.9543 -0.4121 0.2673 1.9324 0.2000 2.1137 7.9464 3 3 30  
119 137 31 -1.2748 1.0917 2.9556 -1.8884 1.6494 3.5146 0.2000 2.1137 7.9464 3 3 31  
124 149 32 -2.5516 2.8158 4.1400 -3.2412 3.4814 4.4254 0.2000 2.1137 7.9464 3 3 32  
162 173 42 -0.2341 -0.1210 0.9643 -0.2999 -0.2118 1.9580 0.2000 2.1137 6.9464 3 3 42  
167 182 43 -1.1084 -0.4168 3.0147 -1.5679 -0.3760 3.9019 0.2000 2.1137 6.9464 3 3 43  
172 191 44 -2.4628 -0.7473 4.7788 -3.1935 -0.6983 5.4596 0.2000 2.1137 6.9464 3 3 44  
3 4 2 0.2386 0.1968 0.9501 0.4071 0.3209 1.4042 0.2000 2.4875 13.0000 1 3 2  
10 11 2 1.7686 1.2509 3.4378 2.1114 1.4880 3.7140 0.2000 2.4875 13.0000 1 3 2  
64 65 3 0.3157 -0.0190 0.9478 0.5299 -0.0377 1.3992 0.2000 2.4875 10.0000 4 3 3  
70 71 3 1.8460 -0.1889 3.0914 2.2447 -0.2438 3.3882 0.2000 2.4875 10.0000 4 3 3  
114 115 4 -0.2717 0.1138 0.9543 -0.4413 0.2339 1.4091 0.2000 2.4875 9.0000 4 3 4  
119 120 4 -1.2748 1.0917 2.9556 -1.5138 1.4013 3.2670 0.2000 2.4875 9.0000 4 3 4  
162 163 5 -0.2341 -0.1210 0.9643 -0.3871 -0.1839 1.4362 0.2000 2.4875 8.0000 4 3 5  
167 168 5 -1.1084 -0.4168 3.0147 -1.3734 -0.4874 3.4327 0.2000 2.4875 8.0000 4 3 5  
4 5 2 0.4071 0.3209 1.4042 0.6067 0.4619 1.8404 0.2000 3.4875 13.0000 1 3 2  
65 66 3 0.5299 -0.0377 1.3992 0.7799 -0.0625 1.8315 0.2000 3.4875 10.0000 4 3 3  
71 72 3 2.2447 -0.2438 3.3882 2.6656 -0.3046 3.6511 0.2000 3.4875 10.0000 4 3 3  
115 116 4 -0.4413 0.2339 1.4091 -0.6307 0.3949 1.8429 0.2000 3.4875 9.0000 4 3 4  
120 121 4 -1.5138 1.4013 3.2670 -1.7561 1.7430 3.5400 0.2000 3.4875 9.0000 4 3 4  
163 164 5 -0.3871 -0.1839 1.4362 -0.5635 -0.2483 1.8996 0.2000 3.4875 8.0000 4 3 5  
168 169 5 -1.3734 -0.4874 3.4327 -1.6590 -0.5595 3.8367 0.2000 3.4875 8.0000 4 3 5  
11 12 2 2.1114 1.4880 3.7140 2.4688 1.7399 3.9564 0.2000 3.4875 13.0000 1 3 2  
20 29 11 0.4841 0.2504 7.5526 0.0720 0.1611 8.4593 0.0160 4.2414 10.8863 1 4 11  
35 44 14 4.8510 1.8489 9.2115 5.3767 1.5374 10.0031 0.0160 4.2414 10.8863 1 4 14  
50 59 17 7.1266 7.5840 8.0414 7.5623 8.3008 8.5857 0.0160 4.2414 10.8863 1 4 17  
79 86 23 0.4403 0.1218 6.6068 0.4496 0.1384 7.6066 0.0160 4.2414 7.8863 1 4 23  
90 95 25 3.0507 0.1487 6.1656 3.0804 0.1999 7.1638 0.0160 4.2414 7.8863 1 4 25  
101 104 27 5.0268 -0.6790 4.7832 5.2899 -0.4820 5.7276 0.0160 4.2414 7.8863 1 4 27  
175 180 47 -0.6956 -0.5684 5.7613 -0.7178 -0.5163 6.7597 0.0160 4.2414 5.8863 1 4 47  
183 187 49 -2.4549 -0.2791 5.6022 -2.7397 -0.2570 6.5606 0.0160 4.2414 5.8863 1 4 49  
18 21 9 0.3621 0.2280 1.9420 0.1880 0.6389 2.8369 0.0160 4.2414 10.8863 1 4 9  
19 25 10 0.4796 0.2705 4.7459 0.1181 0.1808 5.6740 0.0160 4.2414 10.8863 1 4 10  
33 36 12 2.3295 1.4043 4.2513 2.9790 1.5051 5.0050 0.0160 4.2414 10.8863 1 4 12  
34 40 13 3.8148 1.7725 6.6042 4.3958 2.2443 7.2675 0.0160 4.2414 10.8863 1 4 13  
48 51 15 4.5876 3.7609 4.9075 5.0869 4.6266 4.9429 0.0160 4.2414 10.8863 1 4 15  
49 55 16 6.1662 5.6704 6.2266 6.7593 6.4454 6.4448 0.0160 4.2414 10.8863 1 4 16  
77 80 21 0.4044 0.0308 1.9426 0.3841 0.1949 2.9288 0.0160 4.2414 7.8863 1 4 21  
78 83 22 0.5181 0.0949 4.2736 0.5553 0.0884 5.2729 0.0160 4.2414 7.8863 1 4 22  
89 92 24 2.3214 -0.0147 3.9538 2.4432 0.0594 4.9436 0.0160 4.2414 7.8863 1 4 24  
91 98 26 3.6913 0.2600 8.4079 3.7372 0.3079 9.4057 0.0160 4.2414 7.8863 1 4 26  
102 107 28 6.7928 -0.4156 6.2874 6.7990 -0.1621 7.2547 0.0160 4.2414 7.8863 1 4 28  
103 110 29 8.2616 -0.3944 8.1020 8.3357 -0.5180 9.0915 0.0160 4.2414 7.8863 1 4 29  
125 128 33 -0.4121 0.2673 1.9324 -0.4472 0.2034 2.9298 0.0160 4.2414 6.8863 1 4 33  
126 131 34 -0.7178 0.6160 4.0205 -0.7709 0.6868 5.0166 0.0160 4.2414 6.8863 1 4 34  
127 134 35 -1.1095 0.9173 6.1016 -1.2333 1.0211 7.0884 0.0160 4.2414 6.8863 1 4 35  
137 140 36 -1.8884 1.6494 3.5146 -2.3413 2.0813 4.2945 0.0160 4.2414 6.8863 1 4 36  
138 143 37 -3.2771 2.8013 4.6633 -3.8186 2.9791 5.4849 0.0160 4.2414 6.8863 1 4 37  
139 146 38 -4.6609 3.9707 5.8003 -5.3034 4.1283 6.5501 0.0160 4.2414 6.8863 1 4 38  
149 152 39 -3.2412 3.4814 4.4254 -3.4394 3.9493 5.2867 0.0160 4.2414 6.8863 1 4 39  
150 155 40 -4.7057 4.9204 5.0250 -5.0499 5.0744 5.9512 0.0160 4.2414 6.8863 1 4 40  
151 158 41 -6.2076 6.3475 5.5568 -6.4811 6.7472 6.4317 0.0160 4.2414 6.8863 1 4 41  
173 176 45 -0.2999 -0.2118 1.9580 -0.3798 -0.2502 2.9541 0.0160 4.2414 5.8863 1 4 45  
174 178 46 -0.4950 -0.3994 3.8591 -0.5265 -0.3472 4.8572 0.0160 4.2414 5.8863 1 4 46  
182 185 48 -1.5679 -0.3760 3.9019 -1.4893 -0.3425 4.8982 0.0160 4.2414 5.8863 1 4 48  
184 189 50 -3.4028 -0.1957 7.2701 -3.3977 -0.4119 8.2465 0.0160 4.2414 5.8863 1 4 50  
191 194 51 -3.1935 -0.6983 5.4596 -3.5928 -0.6313 6.3740 0.0160 4.2414 5.8863 1 4 51  
192 196 52 -4.6434 -0.6177 6.7161 -5.1006 -0.6399 7.6052 0.0160 4.2414 5.8863 1 4 52  
193 198 53 -6.0962 -0.5186 7.9679 -6.5191 -0.4232 8.8690 0.0160 4.2414 5.8863 1 4 53  
5 6 2 0.6067 0.4619 1.8404 0.8358 0.6196 2.2560 0.2000 5.4875 13.0000 1 3 2  
12 13 2 2.4688 1.7399 3.9564 2.8375 2.0065 4.1638 0.2000 5.4875 13.0000 1 3 2  
66 67 3 0.7799 -0.0625 1.8315 1.0639 -0.0934 2.2419 0.2000 5.4875 10.0000 4 3 3  
72 73 3 2.6656 -0.3046 3.6511 3.1059 -0.3713 3.8785 0.2000 5.4875 10.0000 4 3 3  
116 117 4 -0.6307 0.3949 1.8429 -0.8373 0.5956 2.2516 0.2000 5.4875 9.0000 4 3 4  
121 122 4 -1.7561 1.7430 3.5400 -2.0131 2.0990 3.7792 0.2000 5.4875 9.0000 4 3 4  
164 165 5 -0.5635 -0.2483 1.8996 -0.7629 -0.3143 2.3533 0.2000 5.4875 8.0000 4 3 5  
169 170 5 -1.6590 -0.5595 3.8367 -1.9645 -0.6332 4.2256 0.2000 5.4875 8.0000 4 3 5  
0 1 1 0.0000 0.0000 0.0000 0.0208 -0.7882 -0.6151 0.0500 6.0000 13.0000 1 2 1  
171 172 5 -2.2891 -0.7084 4.5984 -2.4628 -0.7473 4.7788 0.2000 6.4224 8.0000 4 3 5  
166 167 5 -0.9848 -0.3818 2.7963 -1.1084 -0.4168 3.0147 0.2000 6.4549 8.0000 4 3 5  
29 30 11 0.0720 0.1611 8.4593 -0.7319 0.1959 9.0531 0.0160 6.6741 10.8863 1 4 11  
40 41 13 4.3958 2.2443 7.2675 5.2223 2.6227 7.6842 0.0160 6.6741 10.8863 1 4 13  
44 45 14 5.3767 1.5374 10.0031 6.1067 1.4034 10.6733 0.0160 6.6741 10.8863 1 4 14  
51 52 15 5.0869 4.6266 4.9429 5.4350 5.5492 4.7765 0.0160 6.6741 10.8863 1 4 15  
55 56 16 6.7593 6.4454 6.4448 7.2499 7.3116 6.5389 0.0160 6.6741 10.8863 1 4 16  
59 60 17 7.5623 8.3008 8.5857 8.3044 8.8791 8.9244 0.0160 6.6741 10.8863 1 4 17  
86 87 23 0.4496 0.1384 7.6066 0.4642 0.1531 8.6064 0.0160 6.6741 7.8863 1 4 23  
