node1ID node2ID branchID x1 y1 z1 x2 y2 z2 radius time age type organ parent_node_id 
93 94 3 3.2650 -0.3908 4.0425 3.7216 -0.4634 4.2328 0.2000 3.4875 21.0000 4 3 3  
166 167 4 -0.4413 0.2339 1.4091 -0.6307 0.3949 1.8429 0.2000 3.4875 20.0000 4 3 4  
174 175 4 -2.2091 2.3582 3.9215 -2.4948 2.7327 4.0893 0.2000 3.4875 20.0000 4 3 4  
247 248 5 -0.3871 -0.1839 1.4362 -0.5635 -0.2483 1.8996 0.2000 3.4875 19.0000 4 3 5  
255 256 5 -2.2579 -0.7059 4.6183 -2.6007 -0.7827 4.9741 0.2000 3.4875 19.0000 4 3 5  
12 13 2 2.7039 1.9002 4.1793 3.0725 2.1668 4.3867 0.2000 3.4875 24.0000 1 3 2  
22 35 11 0.5207 0.2571 9.2353 0.1086 0.1678 10.1420 0.0160 4.2414 21.8863 1 4 11  
43 56 14 6.7276 2.6557 10.8497 7.2533 2.3441 11.6413 0.0160 4.2414 21.8863 1 4 14  
64 77 17 9.5878 10.1868 8.0247 10.0235 10.9036 8.5691 0.0160 4.2414 21.8863 1 4 17  
103 116 23 0.4584 0.1676 8.9538 0.2663 0.4184 9.9026 0.0160 4.2414 18.8863 1 4 23  
123 131 25 5.0615 -0.0072 7.6978 5.3892 -0.5466 8.4735 0.0160 4.2414 18.8863 1 4 25  
143 146 27 7.4723 -1.1711 4.7810 8.4708 -1.1457 4.8296 0.0160 4.2414 18.8863 1 4 27  
265 276 47 -0.9980 -0.8408 8.6671 -1.2851 -1.0786 9.5951 0.0160 4.2414 16.8863 1 4 47  
282 289 49 -4.5207 -0.4598 7.7845 -5.1585 -0.7070 8.5140 0.0160 4.2414 16.8863 1 4 49  
20 23 9 0.3621 0.2280 1.9420 0.1880 0.6389 2.8369 0.0160 4.2414 21.8863 1 4 9  
21 29 10 0.5148 0.2833 5.5869 0.1533 0.1936 6.5149 0.0160 4.2414 21.8863 1 4 10  
41 44 12 2.9663 1.8349 4.6990 3.6158 1.9356 5.4527 0.0160 4.2414 21.8863 1 4 12  
42 50 13 5.1211 2.4353 7.5814 5.7021 2.9071 8.2446 0.0160 4.2414 21.8863 1 4 13  
62 65 15 5.9946 4.6967 5.0028 6.4939 5.5624 5.0382 0.0160 4.2414 21.8863 1 4 15  
63 71 16 8.1840 7.3628 6.1900 8.7771 8.1378 6.4083 0.0160 4.2414 21.8863 1 4 16  
101 104 21 0.4044 0.0308 1.9426 0.8235 0.0212 2.8505 0.0160 4.2414 18.8863 1 4 21  
102 110 22 0.5753 0.1272 5.4465 0.5498 0.3943 6.4099 0.0160 4.2414 18.8863 1 4 22  
122 125 24 3.4362 -0.1728 4.5918 4.2463 0.0601 5.1298 0.0160 4.2414 18.8863 1 4 24  
124 137 26 6.1543 0.9907 10.8799 6.5440 1.3458 11.7297 0.0160 4.2414 18.8863 1 4 26  
144 152 28 10.7290 -0.9325 6.0668 11.6713 -0.9654 6.4000 0.0160 4.2414 18.8863 1 4 28  
145 158 29 13.6988 -1.0559 7.9325 14.5274 -1.0850 8.4916 0.0160 4.2414 18.8863 1 4 29  
182 185 33 -0.4121 0.2673 1.9324 -0.8594 0.4024 2.8165 0.0160 4.2414 17.8863 1 4 33  
183 191 34 -0.9055 0.8300 5.3021 -1.2763 1.2221 6.1440 0.0160 4.2414 17.8863 1 4 34  
184 197 35 -1.5375 1.3162 8.6605 -2.0959 1.7367 9.3757 0.0160 4.2414 17.8863 1 4 35  
203 206 36 -2.4503 2.5811 4.3414 -2.8551 3.4098 4.7278 0.0160 4.2414 17.8863 1 4 36  
204 212 37 -4.3544 4.5527 6.4395 -5.0237 5.2321 6.7402 0.0160 4.2414 17.8863 1 4 37  
205 218 38 -6.2527 6.5517 8.5168 -6.6850 7.3490 8.9381 0.0160 4.2414 17.8863 1 4 38  
224 227 39 -4.7683 5.7469 4.1828 -5.4693 6.4294 3.9758 0.0160 4.2414 17.8863 1 4 39  
225 233 40 -6.7387 8.5776 4.3232 -7.2342 9.4427 4.2451 0.0160 4.2414 17.8863 1 4 40  
226 239 41 -9.3087 10.7998 4.9327 -10.0591 11.4456 5.0734 0.0160 4.2414 17.8863 1 4 41  
263 266 45 -0.2999 -0.2118 1.9580 -0.5893 -0.1413 2.9126 0.0160 4.2414 16.8863 1 4 45  
264 271 46 -0.6441 -0.5427 5.3116 -1.1038 -0.6206 6.1962 0.0160 4.2414 16.8863 1 4 46  
281 284 48 -2.5215 -0.5992 5.0536 -3.2484 -0.4919 5.7320 0.0160 4.2414 16.8863 1 4 48  
283 294 50 -6.6175 -0.3441 10.4424 -7.4013 -0.5016 11.0432 0.0160 4.2414 16.8863 1 4 50  
299 302 51 -5.6747 -1.2021 7.0195 -6.6222 -0.9897 7.2589 0.0160 4.2414 16.8863 1 4 51  
300 307 52 -8.7793 -1.1225 8.3721 -9.6921 -0.9718 8.7517 0.0160 4.2414 16.8863 1 4 52  
301 312 53 -11.8868 -1.0102 9.7157 -12.7771 -0.6725 10.0212 0.0160 4.2414 16.8863 1 4 53  
5 6 2 0.6067 0.4619 1.8404 0.8358 0.6196 2.2560 0.2000 5.4875 24.0000 1 3 2  
13 14 2 3.0725 2.1668 4.3867 3.4491 2.4476 4.5580 0.2000 5.4875 24.0000 1 3 2  
86 87 3 0.7799 -0.0625 1.8315 1.0639 -0.0934 2.2419 0.2000 5.4875 21.0000 4 3 3  
94 95 3 3.7216 -0.4634 4.2328 4.1915 -0.5418 4.3847 0.2000 5.4875 21.0000 4 3 3  
167 168 4 -0.6307 0.3949 1.8429 -0.8373 0.5956 2.2516 0.2000 5.4875 20.0000 4 3 4  
175 176 4 -2.4948 2.7327 4.0893 -2.7942 3.1112 4.2201 0.2000 5.4875 20.0000 4 3 4  
248 249 5 -0.5635 -0.2483 1.8996 -0.7629 -0.3143 2.3533 0.2000 5.4875 19.0000 4 3 5  
256 257 5 -2.6007 -0.7827 4.9741 -2.9608 -0.8609 5.3121 0.2000 5.4875 19.0000 4 3 5  
0 1 1 0.0000 0.0000 0.0000 0.0208 -0.7882 -0.6151 0.0500 6.0000 24.0000 1 2 1  
35 36 11 0.1086 0.1678 10.1420 -0.6953 0.2026 10.7358 0.0160 6.6741 21.8863 1 4 11  
50 51 13 5.7021 2.9071 8.2446 6.5286 3.2855 8.6614 0.0160 6.6741 21.8863 1 4 13  
56 57 14 7.2533 2.3441 11.6413 7.9832 2.2101 12.3115 0.0160 6.6741 21.8863 1 4 14  
65 66 15 6.4939 5.5624 5.0382 6.8419 6.4850 4.8718 0.0160 6.6741 21.8863 1 4 15  
71 72 16 8.7771 8.1378 6.4083 9.2677 9.0041 6.5024 0.0160 6.6741 21.8863 1 4 16  
77 78 17 10.0235 10.9036 8.5691 10.7657 11.4820 8.9078 0.0160 6.6741 21.8863 1 4 17  
116 117 23 0.2663 0.4184 9.9026 -0.3495 0.5317 10.6823 0.0160 6.6741 18.8863 1 4 23  
125 126 24 4.2463 0.0601 5.1298 4.9822 0.6285 5.4977 0.0160 6.6741 18.8863 1 4 24  
137 138 26 6.5440 1.3458 11.7297 7.2230 1.6697 12.3884 0.0160 6.6741 18.8863 1 4 26  
146 147 27 8.4708 -1.1457 4.8296 9.4386 -0.9667 4.6529 0.0160 6.6741 18.8863 1 4 27  
152 153 28 11.6713 -0.9654 6.4000 12.5904 -0.5734 6.3618 0.0160 6.6741 18.8863 1 4 28  
197 198 35 -2.0959 1.7367 9.3757 -2.7670 2.3111 9.8443 0.0160 6.6741 17.8863 1 4 35  
206 207 36 -2.8551 3.4098 4.7278 -3.5967 4.0733 4.8274 0.0160 6.6741 17.8863 1 4 36  
227 228 39 -5.4693 6.4294 3.9758 -6.0060 7.1542 3.5438 0.0160 6.6741 17.8863 1 4 39  
276 277 47 -1.2851 -1.0786 9.5951 -1.7311 -1.5895 10.3300 0.0160 6.6741 16.8863 1 4 47  
284 285 48 -3.2484 -0.4919 5.7320 -4.0968 -0.3395 6.2389 0.0160 6.6741 16.8863 1 4 48  
289 290 49 -5.1585 -0.7070 8.5140 -5.8159 -1.1144 9.1479 0.0160 6.6741 16.8863 1 4 49  
294 295 50 -7.4013 -0.5016 11.0432 -8.3653 -0.6131 11.2844 0.0160 6.6741 16.8863 1 4 50  
23 24 9 0.1880 0.6389 2.8369 -0.2708 1.3121 3.4168 0.0160 6.6741 21.8863 1 4 9  
29 30 10 0.1533 0.1936 6.5149 -0.2366 0.5689 7.3558 0.0160 6.6741 21.8863 1 4 10  
44 45 12 3.6158 1.9356 5.4527 4.4113 1.9374 6.0587 0.0160 6.6741 21.8863 1 4 12  
104 105 21 0.8235 0.0212 2.8505 1.4415 0.1310 3.6289 0.0160 6.6741 18.8863 1 4 21  
110 111 22 0.5498 0.3943 6.4099 0.4701 0.9871 7.2113 0.0160 6.6741 18.8863 1 4 22  
131 132 25 5.3892 -0.5466 8.4735 5.8427 -1.2635 9.0029 0.0160 6.6741 18.8863 1 4 25  
158 159 29 14.5274 -1.0850 8.4916 15.2922 -0.5872 8.9007 0.0160 6.6741 18.8863 1 4 29  
185 186 33 -0.8594 0.4024 2.8165 -1.6108 0.3598 3.4751 0.0160 6.6741 17.8863 1 4 33  
191 192 34 -1.2763 1.2221 6.1440 -1.8920 1.5832 6.8443 0.0160 6.6741 17.8863 1 4 34  
212 213 37 -5.0237 5.2321 6.7402 -5.7925 5.8477 6.9134 0.0160 6.6741 17.8863 1 4 37  
218 219 38 -6.6850 7.3490 8.9381 -6.8851 8.3172 9.0882 0.0160 6.6741 17.8863 1 4 38  
233 234 40 -7.2342 9.4427 4.2451 -7.6545 10.3266 4.0400 0.0160 6.6741 17.8863 1 4 40  
239 240 41 -10.0591 11.4456 5.0734 -10.9264 11.9118 4.8992 0.0160 6.6741 17.8863 1 4 41  
266 267 45 -0.5893 -0.1413 2.9126 -1.0681 -0.0388 3.7845 0.0160 6.6741 16.8863 1 4 45  
271 272 46 -1.1038 -0.6206 6.1962 -1.8594 -0.9272 6.7750 0.0160 6.6741 16.8863 1 4 46  
302 303 51 -6.6222 -0.9897 7.2589 -7.4183 -0.3865 7.2108 0.0160 6.6741 16.8863 1 4 51  
307 308 52 -9.6921 -0.9718 8.7517 -10.6843 -0.8596 8.8056 0.0160 6.6741 16.8863 1 4 52  
312 313 53 -12.7771 -0.6725 10.0212 -13.6549 -0.1941 9.9990 0.0160 6.6741 16.8863 1 4 53  
6 7 2 0.8358 0.6196 2.2560 1.0923 0.7936 2.6483 0.2000 7.4515 24.0000 1 3 2  
14 15 2 3.4491 2.4476 4.5580 3.8300 2.7423 4.6924 0.2000 7.4515 24.0000 1 3 2  
87 88 3 1.0639 -0.0934 2.2419 1.3800 -0.1303 2.6275 0.2000 7.4515 21.0000 4 3 3  
95 96 3 4.1915 -0.5418 4.3847 4.6713 -0.6261 4.4973 0.2000 7.4515 21.0000 4 3 3  
168 169 4 -0.8373 0.5956 2.2516 -1.0582 0.8345 2.6313 0.2000 7.4515 20.0000 4 3 4  
176 177 4 -2.7942 3.1112 4.2201 -3.0876 3.5051 4.3134 0.2000 7.4515 20.0000 4 3 4  
249 250 5 -0.7629 -0.3143 2.3533 -0.9848 -0.3818 2.7963 0.2000 7.4515 19.0000 4 3 5  
257 258 5 -2.9608 -0.8609 5.3121 -3.3373 -0.9407 5.6312 0.2000 7.4515 19.0000 4 3 5  
7 8 2 1.0923 0.7936 2.6483 1.3743 0.9839 3.0147 0.2000 9.4875 24.0000 1 3 2  
15 16 2 3.8300 2.7423 4.6924 4.2265 3.0310 4.7894 0.2000 9.4875 24.0000 1 3 2  
88 89 3 1.3800 -0.1303 2.6275 1.7260 -0.1732 2.9859 0.2000 9.4875 21.0000 4 3 3  
96 97 3 4.6713 -0.6261 4.4973 5.1577 -0.7161 4.5699 0.2000 9.4875 21.0000 4 3 3  
169 170 4 -1.0582 0.8345 2.6313 -1.2900 1.1098 2.9784 0.2000 9.4875 20.0000 4 3 4  
177 178 4 -3.0876 3.5051 4.3134 -3.3752 3.9105 4.3679 0.2000 9.4875 20.0000 4 3 4  
250 251 5 -0.9848 -0.3818 2.7963 -1.2286 -0.4508 3.2273 0.2000 9.4875 19.0000 4 3 5  
258 259 5 -3.3373 -0.9407 5.6312 -3.7293 -1.0220 5.9308 0.2000 9.4875 19.0000 4 3 5  
36 37 11 -0.6953 0.2026 10.7358 -1.6376 0.0843 11.0490 0.0160 9.5141 21.8863 1 4 11  
153 154 28 12.5904 -0.5734 6.3618 13.4556 -0.1567 6.0827 0.0160 9.5141 18.8863 1 4 28  
198 199 35 -2.7670 2.3111 9.8443 -3.4815 2.9498 10.1299 0.0160 9.5141 17.8863 1 4 35  
228 229 39 -6.0060 7.1542 3.5438 -6.3451 7.8324 2.8918 0.0160 9.5141 17.8863 1 4 39  
277 278 47 -1.7311 -1.5895 10.3300 -2.2566 -2.2063 10.9159 0.0160 9.5141 16.8863 1 4 47  
51 52 13 6.5286 3.2855 8.6614 7.4234 3.7118 8.7939 0.0160 9.5141 21.8863 1 4 13  
72 73 16 9.2677 9.0041 6.5024 9.8740 9.7828 6.3411 0.0160 9.5141 21.8863 1 4 16  
78 79 17 10.7657 11.4820 8.9078 11.4665 12.1839 9.0350 0.0160 9.5141 21.8863 1 4 17  
105 106 21 1.4415 0.1310 3.6289 2.2948 0.1497 4.1501 0.0160 9.5141 18.8863 1 4 21  
138 139 26 7.2230 1.6697 12.3884 8.0772 2.0527 12.7403 0.0160 9.5141 18.8863 1 4 26  
147 148 27 9.4386 -0.9667 4.6529 10.3312 -0.6841 4.3013 0.0160 9.5141 18.8863 1 4 27  
159 160 29 15.2922 -0.5872 8.9007 15.9825 0.0820 9.1757 0.0160 9.5141 18.8863 1 4 29  
192 193 34 -1.8920 1.5832 6.8443 -2.7409 1.8337 7.3099 0.0160 9.5141 17.8863 1 4 34  
207 208 36 -3.5967 4.0733 4.8274 -4.4140 4.6002 4.5942 0.0160 9.5141 17.8863 1 4 36  
213 214 37 -5.7925 5.8477 6.9134 -6.5747 6.3957 6.6170 0.0160 9.5141 17.8863 1 4 37  
234 235 40 -7.6545 10.3266 4.0400 -7.6931 11.1779 3.5169 0.0160 9.5141 17.8863 1 4 40  
267 268 45 -1.0681 -0.0388 3.7845 -1.5939 0.2614 4.5804 0.0160 9.5141 16.8863 1 4 45  
24 25 9 -0.2708 1.3121 3.4168 -0.5725 2.1632 3.8465 0.0160 9.5141 21.8863 1 4 9  
30 31 10 -0.2366 0.5689 7.3558 -0.9351 0.9344 7.9711 0.0160 9.5141 21.8863 1 4 10  
45 46 12 4.4113 1.9374 6.0587 5.3504 1.7400 6.3398 0.0160 9.5141 21.8863 1 4 12  
57 58 14 7.9832 2.2101 12.3115 8.8701 2.0760 12.7537 0.0160 9.5141 21.8863 1 4 14  
66 67 15 6.8419 6.4850 4.8718 6.9302 7.3132 4.3183 0.0160 9.5141 21.8863 1 4 15  
111 112 22 0.4701 0.9871 7.2113 0.0819 1.7148 7.7767 0.0160 9.5141 18.8863 1 4 22  
117 118 23 -0.3495 0.5317 10.6823 -1.2027 0.6254 11.1954 0.0160 9.5141 18.8863 1 4 23  
126 127 24 4.9822 0.6285 5.4977 5.6728 1.3372 5.6422 0.0160 9.5141 18.8863 1 4 24  
132 133 25 5.8427 -1.2635 9.0029 6.4827 -2.0207 9.1339 0.0160 9.5141 18.8863 1 4 25  
186 187 33 -1.6108 0.3598 3.4751 -2.4267 0.1446 4.0117 0.0160 9.5141 17.8863 1 4 33  
219 220 38 -6.8851 8.3172 9.0882 -7.1553 9.2751 8.9916 0.0160 9.5141 17.8863 1 4 38  
240 241 41 -10.9264 11.9118 4.8992 -11.6950 12.1344 4.2994 0.0160 9.5141 17.8863 1 4 41  
272 273 46 -1.8594 -0.9272 6.7750 -2.6130 -1.4622 7.1570 0.0160 9.5141 16.8863 1 4 46  
285 286 48 -4.0968 -0.3395 6.2389 -5.0411 -0.2000 6.5368 0.0160 9.5141 16.8863 1 4 48  
290 291 49 -5.8159 -1.1144 9.1479 -6.5593 -1.5989 9.6089 0.0160 9.5141 16.8863 1 4 49  
295 296 50 -8.3653 -0.6131 11.2844 -9.3618 -0.6244 11.2016 0.0160 9.5141 16.8863 1 4 50  
303 304 51 -7.4183 -0.3865 7.2108 -8.2470 0.0985 6.9313 0.0160 9.5141 16.8863 1 4 51  
308 309 52 -10.6843 -0.8596 8.8056 -11.6361 -0.8157 8.5019 0.0160 9.5141 16.8863 1 4 52  
313 314 53 -13.6549 -0.1941 9.9990 -14.5524 0.0519 9.6327 0.0160 9.5141 16.8863 1 4 53  
8 9 2 1.3743 0.9839 3.0147 1.6792 1.1900 3.3532 0.2000 12.4875 24.0000 1 3 2  
16 17 2 4.2265 3.0310 4.7894 4.6347 3.3138 4.8477 0.2000 12.4875 24.0000 1 3 2  
89 90 3 1.7260 -0.1732 2.9859 2.0996 -0.2221 3.3145 0.2000 12.4875 21.0000 4 3 3  
97 98 3 5.1577 -0.7161 4.5699 5.6474 -0.8119 4.6021 0.2000 12.4875 21.0000 4 3 3  
170 171 4 -1.2900 1.1098 2.9784 -1.5291 1.4194 3.2898 0.2000 12.4875 20.0000 4 3 4  
178 179 4 -3.3752 3.9105 4.3679 -3.6567 4.3235 4.3826 0.2000 12.4875 20.0000 4 3 4  
259 260 5 -3.7293 -1.0220 5.9308 -4.1357 -1.1049 6.2100 0.2000 12.4875 19.0000 4 3 5  
251 252 5 -1.2286 -0.4508 3.2273 -1.4937 -0.5214 3.6453 0.2000 12.4875 19.0000 4 3 5  
154 155 28 13.4556 -0.1567 6.0827 14.2127 0.3322 5.6493 0.0160 12.9255 18.8863 1 4 28  
31 32 10 -0.9351 0.9344 7.9711 -1.7770 1.3334 8.3343 0.0160 12.9255 21.8863 1 4 10  
37 38 11 -1.6376 0.0843 11.0490 -2.6285 0.1733 10.9479 0.0160 12.9255 21.8863 1 4 11  
67 68 15 6.9302 7.3132 4.3183 7.2135 7.7496 3.4644 0.0160 12.9255 21.8863 1 4 15  
73 74 16 9.8740 9.7828 6.3411 10.2635 10.5547 5.8386 0.0160 12.9255 21.8863 1 4 16  
106 107 21 2.2948 0.1497 4.1501 3.2570 0.3051 4.3739 0.0160 12.9255 18.8863 1 4 21  
112 113 22 0.0819 1.7148 7.7767 -0.2102 2.6429 8.0078 0.0160 12.9255 18.8863 1 4 22  
127 128 24 5.6728 1.3372 5.6422 6.1721 2.1767 5.4278 0.0160 12.9255 18.8863 1 4 24  
148 149 27 10.3312 -0.6841 4.3013 11.1224 -0.7117 3.6905 0.0160 12.9255 18.8863 1 4 27  
160 161 29 15.9825 0.0820 9.1757 16.8077 0.6441 9.2312 0.0160 12.9255 18.8863 1 4 29  
193 194 34 -2.7409 1.8337 7.3099 -3.6644 1.9926 7.6588 0.0160 12.9255 17.8863 1 4 34  
199 200 35 -3.4815 2.9498 10.1299 -4.3917 3.3595 10.1904 0.0160 12.9255 17.8863 1 4 35  
214 215 37 -6.5747 6.3957 6.6170 -7.2922 6.8616 6.0993 0.0160 12.9255 17.8863 1 4 37  
229 230 39 -6.3451 7.8324 2.8918 -6.6129 8.4668 2.1667 0.0160 12.9255 17.8863 1 4 39  
235 236 40 -7.6931 11.1779 3.5169 -7.7315 11.9014 2.8276 0.0160 12.9255 17.8863 1 4 40  
278 279 47 -2.2566 -2.2063 10.9159 -2.9962 -2.7115 11.3607 0.0160 12.9255 16.8863 1 4 47  
304 305 51 -8.2470 0.0985 6.9313 -8.9400 0.5347 6.3573 0.0160 12.9255 16.8863 1 4 51  
52 53 13 7.4234 3.7118 8.7939 8.3946 3.8845 8.6300 0.0160 12.9255 21.8863 1 4 13  
58 59 14 8.8701 2.0760 12.7537 9.7863 1.6938 12.8739 0.0160 12.9255 21.8863 1 4 14  
79 80 17 11.4665 12.1839 9.0350 12.1980 12.8602 8.9488 0.0160 12.9255 21.8863 1 4 17  
118 119 23 -1.2027 0.6254 11.1954 -2.1089 0.7098 11.6096 0.0160 12.9255 18.8863 1 4 23  
133 134 25 6.4827 -2.0207 9.1339 7.2614 -2.6222 8.9558 0.0160 12.9255 18.8863 1 4 25  
139 140 26 8.0772 2.0527 12.7403 8.9341 2.5632 12.6699 0.0160 12.9255 18.8863 1 4 26  
187 188 33 -2.4267 0.1446 4.0117 -3.3063 -0.2860 4.2139 0.0160 12.9255 17.8863 1 4 33  
208 209 36 -4.4140 4.6002 4.5942 -5.2127 4.9114 4.0792 0.0160 12.9255 17.8863 1 4 36  
220 221 38 -7.1553 9.2751 8.9916 -7.5254 10.1231 8.6123 0.0160 12.9255 17.8863 1 4 38  
241 242 41 -11.6950 12.1344 4.2994 -12.3623 12.3942 3.6014 0.0160 12.9255 17.8863 1 4 41  
268 269 45 -1.5939 0.2614 4.5804 -2.2946 0.5103 5.2490 0.0160 12.9255 16.8863 1 4 45  
273 274 46 -2.6130 -1.4622 7.1570 -3.4032 -2.0339 7.3777 0.0160 12.9255 16.8863 1 4 46  
286 287 48 -5.0411 -0.2000 6.5368 -5.9730 -0.0396 6.2113 0.0160 12.9255 16.8863 1 4 48  
291 292 49 -6.5593 -1.5989 9.6089 -7.3629 -2.1675 9.7849 0.0160 12.9255 16.8863 1 4 49  
296 297 50 -9.3618 -0.6244 11.2016 -10.2830 -0.7158 10.8234 0.0160 12.9255 16.8863 1 4 50  
25 26 9 -0.5725 2.1632 3.8465 -0.7760 3.1315 3.9912 0.0160 12.9255 21.8863 1 4 9  
46 47 12 5.3504 1.7400 6.3398 6.3285 1.5343 6.3091 0.0160 12.9255 21.8863 1 4 12  
309 310 52 -11.6361 -0.8157 8.5019 -12.3407 -0.5213 7.8562 0.0160 12.9255 16.8863 1 4 52  
314 315 53 -14.5524 0.0519 9.6327 -15.4065 0.0467 9.1127 0.0160 12.9255 16.8863 1 4 53  
9 10 2 1.6792 1.1900 3.3532 2.0045 1.4118 3.6614 0.2000 17.0019 24.0000 1 3 2  
17 18 2 4.6347 3.3138 4.8477 5.0508 3.5905 4.8662 0.2000 17.0019 24.0000 1 3 2  
90 91 3 2.0996 -0.2221 3.3145 2.4983 -0.2770 3.6113 0.2000 17.0019 21.0000 4 3 3  
98 99 3 5.6474 -0.8119 4.6021 6.1369 -0.9134 4.5937 0.2000 17.0019 21.0000 4 3 3  
171 172 4 -1.5291 1.4194 3.2898 -1.7713 1.7611 3.5628 0.2000 17.0019 20.0000 4 3 4  
179 180 4 -3.6567 4.3235 4.3826 -3.9321 4.7400 4.3569 0.2000 17.0019 20.0000 4 3 4  
252 253 5 -1.4937 -0.5214 3.6453 -1.7793 -0.5936 4.0493 0.2000 17.0019 19.0000 4 3 5  
260 261 5 -4.1357 -1.1049 6.2100 -4.5555 -1.1892 6.4683 0.2000 17.0019 19.0000 4 3 5  
155 156 28 14.2127 0.3322 5.6493 14.8105 0.6908 4.9324 0.0160 17.1978 18.8863 1 4 28  
134 135 25 7.2614 -2.6222 8.9558 8.0361 -2.9025 8.3890 0.0160 17.1978 18.8863 1 4 25  
161 162 29 16.8077 0.6441 9.2312 17.5917 1.2477 9.0864 0.0160 17.1978 18.8863 1 4 29  
200 201 35 -4.3917 3.3595 10.1904 -5.2184 3.9032 10.0456 0.0160 17.1978 17.8863 1 4 35  
32 33 10 -1.7770 1.3334 8.3343 -2.7587 1.5056 8.2535 0.0160 17.1978 21.8863 1 4 10  
38 39 11 -2.6285 0.1733 10.9479 -3.5375 0.4328 10.6219 0.0160 17.1978 21.8863 1 4 11  
68 69 15 7.2135 7.7496 3.4644 7.0932 7.9418 2.4904 0.0160 17.1978 21.8863 1 4 15  
80 81 17 12.1980 12.8602 8.9488 12.8981 13.4535 8.5515 0.0160 17.1978 21.8863 1 4 17  
107 108 21 3.2570 0.3051 4.3739 4.2334 0.5161 4.3281 0.0160 17.1978 18.8863 1 4 21  
113 114 22 -0.2102 2.6429 8.0078 -0.2663 3.6374 7.9193 0.0160 17.1978 18.8863 1 4 22  
194 195 34 -3.6644 1.9926 7.6588 -4.6345 2.0893 7.8816 0.0160 17.1978 17.8863 1 4 34  
